Ticker,Name,Weight,Shares,Price
VTRS UW Equity,Viatris Inc,0.036797,1212.327,10.77
PTC UW Equity,PTC Inc,0.0365,105.2784,123.02
NDSN UW Equity,Nordson Corp,0.036123,53.88513,237.87
CTXS UW Equity,Citrix Systems Inc,0.036092,124.723,102.68
MAS UN Equity,Masco Corp,0.035674,235.94,53.65
UAL UW Equity,United Airlines Holdings Inc,0.035626,326.731,38.69
EMN UN Equity,Eastman Chemical Co,0.03557,128.882,97.93
LVS UN Equity,Las Vegas Sands Corp,0.035515,343.84905,36.65
CBOE UF Equity,Cboe Global Markets Inc,0.035451,106.189,118.46
BXP UN Equity,Boston Properties Inc,0.035271,142.60792,87.76
SBNY UW Equity,Signature Bank/New York NY,0.034962,62.928,197.14
NI UN Equity,NiSource Inc,0.034801,405.798,30.43
CE UN Equity,Celanese Corp,0.034757,108.309,113.87
MGM UN Equity,MGM Resorts International,0.034362,353.62316,34.48
SNA UN Equity,Snap-on Inc,0.034114,53.374,226.79
TFX UN Equity,Teleflex Inc,0.033579,46.9,254.05
AAP UN Equity,Advance Auto Parts Inc,0.033519,61.091,194.69
BIO UN Equity,Bio-Rad Laboratories Inc,0.033455,21.64299,548.49
QRVO UW Equity,Qorvo Inc,0.033312,108.432,109.01
IPG UN Equity,Interpublic Group of Cos Inc/The,0.033028,393.664,29.77
LW UN Equity,Lamb Weston Holdings Inc,0.032831,144.447,80.65
CRL UN Equity,Charles River Laboratories International,0.032433,50.805,226.52
APA UW Equity,APA Corp,0.031666,338.232,33.22
L UN Equity,Loews Corp,0.031227,194.42532,56.99
FOXA UW Equity,Fox Corp,0.030638,311.684,34.88
CMA UN Equity,Comerica Inc,0.030199,130.76,81.95
WRK UN Equity,Westrock Co,0.029929,254.852,41.67
HSIC UW Equity,Henry Schein Inc,0.02958,138.051,76.03
TAP UN Equity,Molson Coors Beverage Co,0.029575,188.33824,55.72
PHM UN Equity,PulteGroup Inc,0.029553,237.627,44.13
RE UN Equity,Everest Re Group Ltd,0.029377,39.438,264.31
CZR UW Equity,Caesars Entertainment Inc,0.02924,214.366,48.4
FFIV UW Equity,F5 Inc,0.029026,60.472,170.32
HAS UW Equity,Hasbro Inc,0.028979,131.07548,78.45
MKTX UW Equity,MarketAxess Holdings Inc,0.02869,37.742,269.73
LUMN UN Equity,Lumen Technologies Inc,0.028534,929.7495,10.89
REG UW Equity,Regency Centers Corp,0.028469,155.1258,65.12
CPB UN Equity,Campbell Soup Co,0.02845,202.14168,49.94
CCL UN Equity,Carnival Corp,0.028444,976.11284,10.34
NLSN UN Equity,Nielsen Holdings PLC,0.027775,359.693,27.4
AAL UW Equity,American Airlines Group Inc,0.027585,649.515,15.07
CDAY UN Equity,Ceridian HCM Holding Inc,0.026447,137.3805,68.31
BWA UN Equity,BorgWarner Inc,0.026433,239.575,39.15
WHR UN Equity,Whirlpool Corp,0.026394,56.202,166.64
RCL UN Equity,Royal Caribbean Cruises Ltd,0.026354,224.36128,41.68
NRG UN Equity,NRG Energy Inc,0.02624,237.284,39.24
JNPR UN Equity,Juniper Networks Inc,0.026151,323.095,28.72
GL UN Equity,Globe Life Inc,0.025971,90.712,101.59
HII UN Equity,Huntington Ingalls Industries Inc,0.025622,40.047,227.02
ALLE UN Equity,Allegion plc,0.025208,87.805,101.87
BBWI UN Equity,Bath & Body Works Inc,0.025097,238.49,37.34
FBHS UN Equity,Fortune Brands Home & Security Inc,0.025023,130.807,67.88
RHI UN Equity,Robert Half International Inc,0.024932,110.514,80.05
AIZ UN Equity,Assurant Inc,0.024679,54.085,161.91
TPR UN Equity,Tapestry Inc,0.02444,251.802,34.44
PNW UN Equity,Pinnacle West Capital Corp,0.024346,113.001,76.45
ZION UW Equity,Zions Bancorp NA,0.024054,151.359,56.39
ROL UN Equity,Rollins Inc,0.023832,226.53206,37.33
SEE UN Equity,Sealed Air Corp,0.023685,146.084,57.53
PNR UN Equity,Pentair PLC,0.023246,165.4,49.87
AOS UN Equity,A O Smith Corp,0.022611,130.036,61.7
OGN UN Equity,Organon & Co,0.022531,253.637,31.52
XRAY UW Equity,DENTSPLY SIRONA Inc,0.02249,215.452,37.04
BEN UN Equity,Franklin Resources Inc,0.022399,279.95744,28.39
LNC UN Equity,Lincoln National Corp,0.022051,161.63018,48.41
FRT UN Equity,Federal Realty OP LP,0.022032,71.478,109.37
UHS UN Equity,Universal Health Services Inc,0.021309,67.128,112.64
NWL UW Equity,Newell Brands Inc,0.021272,368.015,20.51
NWSA UW Equity,News Corp,0.020199,388.469,18.45
WYNN UW Equity,Wynn Resorts Ltd,0.019435,105.52815,65.35
DXC UN Equity,DXC Technology Co,0.018141,244.478,26.33
MHK UN Equity,Mohawk Industries Inc,0.018029,51.46659,124.3
IVZ UN Equity,Invesco Ltd,0.017442,336.7185,18.38
ALK UN Equity,Alaska Air Group Inc,0.016563,126.092,46.61
PENN UW Equity,Penn Entertainment Inc,0.016465,163.46694,35.74
NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,0.016016,419.101,13.56
DVA UN Equity,DaVita Inc,0.015561,60.544,91.2
DISH UW Equity,DISH Network Corp,0.013674,250.7416,19.35
FOX UW Equity,Fox Corp,0.01319,144.58835,32.37
VNO UN Equity,Vornado Realty Trust,0.013146,159.14669,29.31
PVH UN Equity,PVH Corp,0.012491,67.522,65.64
RL UN Equity,Ralph Lauren Corp,0.01246,46.286,95.52
NWS UW Equity,News Corp,0.006328,120.33653,18.66
